# Instruction legality / validation table @ VA 0x22FEE00..0x2339E00 (241664 B = 60416 u32)
# Flat sparse view: every NON-ZERO u32 with its index/VA and value-class.
# Layout is a packed record table (dominant stride 24 B = 6 u32) but record size varies by region;
# the reliable binary facts are the value-classes below. Records group as {key, handler/ptr}.
# value classes: text_handler_ptr=dedicated (opcode,modifier) validator/encoder fn in .text;
#   rodata_subtable_ptr=pointer into nested dispatch sub-table (0x1CE0000-0x2400000);
#   small_key=(format_id<<8)|minor_opcode (same key as per_sm_handler_dispatch);
#   special_validation_sentinel=0x08000000 (no dedicated handler; run generic validation path).
# value_class_totals={'zero': 41330, 'small_key (fmt<<8|minor)': 9721, 'text_handler_ptr': 8087, 'rodata_subtable_ptr': 918, 'special_validation_sentinel': 259, 'other': 101}
dword_index	va	value_hex	value_class	as_key_fmt	as_key_minor
30346	0x231C828	0x8000000	special_validation_sentinel		
30348	0x231C830	0xC83	small_key (fmt<<8|minor)	0xC	0x83
30350	0x231C838	0x8000000	special_validation_sentinel		
30352	0x231C840	0x884	small_key (fmt<<8|minor)	0x8	0x84
30354	0x231C848	0x8000000	special_validation_sentinel		
30356	0x231C850	0xC84	small_key (fmt<<8|minor)	0xC	0x84
30358	0x231C858	0x8000000	special_validation_sentinel		
30360	0x231C860	0x3C8	small_key (fmt<<8|minor)	0x3	0xC8
30362	0x231C868	0x8000000	special_validation_sentinel		
30364	0x231C870	0x9C8	small_key (fmt<<8|minor)	0x9	0xC8
30366	0x231C878	0x8000000	special_validation_sentinel		
30368	0x231C880	0x97E	small_key (fmt<<8|minor)	0x9	0x7E
30370	0x231C888	0x8000000	special_validation_sentinel		
30372	0x231C890	0xE79	small_key (fmt<<8|minor)	0xE	0x79
30374	0x231C898	0x8000000	special_validation_sentinel		
30376	0x231C8A0	0x980	small_key (fmt<<8|minor)	0x9	0x80
30378	0x231C8A8	0x8000000	special_validation_sentinel		
30380	0x231C8B0	0xF99	small_key (fmt<<8|minor)	0xF	0x99
30382	0x231C8B8	0x8000000	special_validation_sentinel		
30384	0x231C8C0	0xF9A	small_key (fmt<<8|minor)	0xF	0x9A
30386	0x231C8C8	0x8000000	special_validation_sentinel		
30388	0x231C8D0	0xF97	small_key (fmt<<8|minor)	0xF	0x97
30390	0x231C8D8	0x8000000	special_validation_sentinel		
30392	0x231C8E0	0xF98	small_key (fmt<<8|minor)	0xF	0x98
30394	0x231C8E8	0x8000000	special_validation_sentinel		
30396	0x231C8F0	0xDAE	small_key (fmt<<8|minor)	0xD	0xAE
30398	0x231C8F8	0x8000000	special_validation_sentinel		
30400	0x231C900	0x9A8	small_key (fmt<<8|minor)	0x9	0xA8
30402	0x231C908	0x8000000	special_validation_sentinel		
30404	0x231C910	0xFAE	small_key (fmt<<8|minor)	0xF	0xAE
30406	0x231C918	0x8000000	special_validation_sentinel		
30408	0x231C920	0xFC	small_key (fmt<<8|minor)	0x0	0xFC
30409	0x231C924	0xFA	small_key (fmt<<8|minor)	0x0	0xFA
30410	0x231C928	0xF9	small_key (fmt<<8|minor)	0x0	0xF9
30411	0x231C92C	0xF6	small_key (fmt<<8|minor)	0x0	0xF6
30412	0x231C930	0xF5	small_key (fmt<<8|minor)	0x0	0xF5
30413	0x231C934	0xF3	small_key (fmt<<8|minor)	0x0	0xF3
30414	0x231C938	0xEC	small_key (fmt<<8|minor)	0x0	0xEC
30415	0x231C93C	0xEA	small_key (fmt<<8|minor)	0x0	0xEA
30416	0x231C940	0xE9	small_key (fmt<<8|minor)	0x0	0xE9
30417	0x231C944	0xE6	small_key (fmt<<8|minor)	0x0	0xE6
30418	0x231C948	0xE5	small_key (fmt<<8|minor)	0x0	0xE5
30419	0x231C94C	0xE3	small_key (fmt<<8|minor)	0x0	0xE3
30420	0x231C950	0xDC	small_key (fmt<<8|minor)	0x0	0xDC
30421	0x231C954	0xDA	small_key (fmt<<8|minor)	0x0	0xDA
30422	0x231C958	0xD9	small_key (fmt<<8|minor)	0x0	0xD9
30423	0x231C95C	0xD6	small_key (fmt<<8|minor)	0x0	0xD6
30424	0x231C960	0xD5	small_key (fmt<<8|minor)	0x0	0xD5
30425	0x231C964	0xD3	small_key (fmt<<8|minor)	0x0	0xD3
30426	0x231C968	0xCC	small_key (fmt<<8|minor)	0x0	0xCC
30427	0x231C96C	0xCA	small_key (fmt<<8|minor)	0x0	0xCA
30428	0x231C970	0xC9	small_key (fmt<<8|minor)	0x0	0xC9
30429	0x231C974	0xC6	small_key (fmt<<8|minor)	0x0	0xC6
30430	0x231C978	0xC5	small_key (fmt<<8|minor)	0x0	0xC5
30431	0x231C97C	0xC3	small_key (fmt<<8|minor)	0x0	0xC3
30432	0x231C980	0xBC	small_key (fmt<<8|minor)	0x0	0xBC
30433	0x231C984	0xBA	small_key (fmt<<8|minor)	0x0	0xBA
30434	0x231C988	0xB9	small_key (fmt<<8|minor)	0x0	0xB9
30435	0x231C98C	0xB6	small_key (fmt<<8|minor)	0x0	0xB6
30436	0x231C990	0xB5	small_key (fmt<<8|minor)	0x0	0xB5
30437	0x231C994	0xB3	small_key (fmt<<8|minor)	0x0	0xB3
30438	0x231C998	0xAC	small_key (fmt<<8|minor)	0x0	0xAC
30439	0x231C99C	0xAA	small_key (fmt<<8|minor)	0x0	0xAA
30440	0x231C9A0	0xA9	small_key (fmt<<8|minor)	0x0	0xA9
30441	0x231C9A4	0xA6	small_key (fmt<<8|minor)	0x0	0xA6
30442	0x231C9A8	0xA5	small_key (fmt<<8|minor)	0x0	0xA5
30443	0x231C9AC	0xA3	small_key (fmt<<8|minor)	0x0	0xA3
30444	0x231C9B0	0x9C	small_key (fmt<<8|minor)	0x0	0x9C
30445	0x231C9B4	0x9A	small_key (fmt<<8|minor)	0x0	0x9A
30446	0x231C9B8	0x99	small_key (fmt<<8|minor)	0x0	0x99
30447	0x231C9BC	0x96	small_key (fmt<<8|minor)	0x0	0x96
30448	0x231C9C0	0x95	small_key (fmt<<8|minor)	0x0	0x95
30449	0x231C9C4	0x93	small_key (fmt<<8|minor)	0x0	0x93
30450	0x231C9C8	0x8C	small_key (fmt<<8|minor)	0x0	0x8C
30451	0x231C9CC	0x8A	small_key (fmt<<8|minor)	0x0	0x8A
30452	0x231C9D0	0x89	small_key (fmt<<8|minor)	0x0	0x89
30453	0x231C9D4	0x86	small_key (fmt<<8|minor)	0x0	0x86
30454	0x231C9D8	0x85	small_key (fmt<<8|minor)	0x0	0x85
30455	0x231C9DC	0x83	small_key (fmt<<8|minor)	0x0	0x83
30456	0x231C9E0	0x7C	small_key (fmt<<8|minor)	0x0	0x7C
30457	0x231C9E4	0x7A	small_key (fmt<<8|minor)	0x0	0x7A
30458	0x231C9E8	0x79	small_key (fmt<<8|minor)	0x0	0x79
30459	0x231C9EC	0x76	small_key (fmt<<8|minor)	0x0	0x76
30460	0x231C9F0	0x75	small_key (fmt<<8|minor)	0x0	0x75
30461	0x231C9F4	0x73	small_key (fmt<<8|minor)	0x0	0x73
30462	0x231C9F8	0x6C	small_key (fmt<<8|minor)	0x0	0x6C
30463	0x231C9FC	0x6A	small_key (fmt<<8|minor)	0x0	0x6A
30464	0x231CA00	0x69	small_key (fmt<<8|minor)	0x0	0x69
30465	0x231CA04	0x66	small_key (fmt<<8|minor)	0x0	0x66
30466	0x231CA08	0x65	small_key (fmt<<8|minor)	0x0	0x65
30467	0x231CA0C	0x63	small_key (fmt<<8|minor)	0x0	0x63
30468	0x231CA10	0x5C	small_key (fmt<<8|minor)	0x0	0x5C
30469	0x231CA14	0x5A	small_key (fmt<<8|minor)	0x0	0x5A
30470	0x231CA18	0x59	small_key (fmt<<8|minor)	0x0	0x59
30471	0x231CA1C	0x56	small_key (fmt<<8|minor)	0x0	0x56
30472	0x231CA20	0x55	small_key (fmt<<8|minor)	0x0	0x55
30473	0x231CA24	0x53	small_key (fmt<<8|minor)	0x0	0x53
30474	0x231CA28	0x4C	small_key (fmt<<8|minor)	0x0	0x4C
30475	0x231CA2C	0x4A	small_key (fmt<<8|minor)	0x0	0x4A
30476	0x231CA30	0x49	small_key (fmt<<8|minor)	0x0	0x49
30477	0x231CA34	0x46	small_key (fmt<<8|minor)	0x0	0x46
30478	0x231CA38	0x45	small_key (fmt<<8|minor)	0x0	0x45
30479	0x231CA3C	0x43	small_key (fmt<<8|minor)	0x0	0x43
30480	0x231CA40	0x3C	small_key (fmt<<8|minor)	0x0	0x3C
30481	0x231CA44	0x3A	small_key (fmt<<8|minor)	0x0	0x3A
30482	0x231CA48	0x39	small_key (fmt<<8|minor)	0x0	0x39
30483	0x231CA4C	0x36	small_key (fmt<<8|minor)	0x0	0x36
30484	0x231CA50	0x35	small_key (fmt<<8|minor)	0x0	0x35
30485	0x231CA54	0x33	small_key (fmt<<8|minor)	0x0	0x33
30486	0x231CA58	0x2C	small_key (fmt<<8|minor)	0x0	0x2C
30487	0x231CA5C	0x2A	small_key (fmt<<8|minor)	0x0	0x2A
30488	0x231CA60	0x29	small_key (fmt<<8|minor)	0x0	0x29
30489	0x231CA64	0x26	small_key (fmt<<8|minor)	0x0	0x26
30490	0x231CA68	0x25	small_key (fmt<<8|minor)	0x0	0x25
30491	0x231CA6C	0x23	small_key (fmt<<8|minor)	0x0	0x23
30492	0x231CA70	0x1C	small_key (fmt<<8|minor)	0x0	0x1C
30493	0x231CA74	0x1A	small_key (fmt<<8|minor)	0x0	0x1A
30494	0x231CA78	0x19	small_key (fmt<<8|minor)	0x0	0x19
30495	0x231CA7C	0x16	small_key (fmt<<8|minor)	0x0	0x16
30496	0x231CA80	0x15	small_key (fmt<<8|minor)	0x0	0x15
30497	0x231CA84	0x13	small_key (fmt<<8|minor)	0x0	0x13
30498	0x231CA88	0xC	small_key (fmt<<8|minor)	0x0	0xC
30499	0x231CA8C	0xA	small_key (fmt<<8|minor)	0x0	0xA
30500	0x231CA90	0x9	small_key (fmt<<8|minor)	0x0	0x9
30501	0x231CA94	0x6	small_key (fmt<<8|minor)	0x0	0x6
30502	0x231CA98	0x5	small_key (fmt<<8|minor)	0x0	0x5
30503	0x231CA9C	0x3	small_key (fmt<<8|minor)	0x0	0x3
30504	0x231CAA0	0xFE	small_key (fmt<<8|minor)	0x0	0xFE
30505	0x231CAA4	0xFD	small_key (fmt<<8|minor)	0x0	0xFD
30506	0x231CAA8	0xFB	small_key (fmt<<8|minor)	0x0	0xFB
30507	0x231CAAC	0xF7	small_key (fmt<<8|minor)	0x0	0xF7
30508	0x231CAB0	0xEE	small_key (fmt<<8|minor)	0x0	0xEE
30509	0x231CAB4	0xED	small_key (fmt<<8|minor)	0x0	0xED
30510	0x231CAB8	0xEB	small_key (fmt<<8|minor)	0x0	0xEB
30511	0x231CABC	0xE7	small_key (fmt<<8|minor)	0x0	0xE7
30512	0x231CAC0	0xDE	small_key (fmt<<8|minor)	0x0	0xDE
30513	0x231CAC4	0xDD	small_key (fmt<<8|minor)	0x0	0xDD
30514	0x231CAC8	0xDB	small_key (fmt<<8|minor)	0x0	0xDB
30515	0x231CACC	0xD7	small_key (fmt<<8|minor)	0x0	0xD7
30516	0x231CAD0	0xCE	small_key (fmt<<8|minor)	0x0	0xCE
30517	0x231CAD4	0xCD	small_key (fmt<<8|minor)	0x0	0xCD
30518	0x231CAD8	0xCB	small_key (fmt<<8|minor)	0x0	0xCB
30519	0x231CADC	0xC7	small_key (fmt<<8|minor)	0x0	0xC7
30520	0x231CAE0	0xBE	small_key (fmt<<8|minor)	0x0	0xBE
30521	0x231CAE4	0xBD	small_key (fmt<<8|minor)	0x0	0xBD
30522	0x231CAE8	0xBB	small_key (fmt<<8|minor)	0x0	0xBB
30523	0x231CAEC	0xB7	small_key (fmt<<8|minor)	0x0	0xB7
30524	0x231CAF0	0xAE	small_key (fmt<<8|minor)	0x0	0xAE
30525	0x231CAF4	0xAD	small_key (fmt<<8|minor)	0x0	0xAD
30526	0x231CAF8	0xAB	small_key (fmt<<8|minor)	0x0	0xAB
30527	0x231CAFC	0xA7	small_key (fmt<<8|minor)	0x0	0xA7
30528	0x231CB00	0x9E	small_key (fmt<<8|minor)	0x0	0x9E
30529	0x231CB04	0x9D	small_key (fmt<<8|minor)	0x0	0x9D
30530	0x231CB08	0x9B	small_key (fmt<<8|minor)	0x0	0x9B
30531	0x231CB0C	0x97	small_key (fmt<<8|minor)	0x0	0x97
30532	0x231CB10	0x8E	small_key (fmt<<8|minor)	0x0	0x8E
30533	0x231CB14	0x8D	small_key (fmt<<8|minor)	0x0	0x8D
30534	0x231CB18	0x8B	small_key (fmt<<8|minor)	0x0	0x8B
30535	0x231CB1C	0x87	small_key (fmt<<8|minor)	0x0	0x87
30536	0x231CB20	0x7E	small_key (fmt<<8|minor)	0x0	0x7E
30537	0x231CB24	0x7D	small_key (fmt<<8|minor)	0x0	0x7D
30538	0x231CB28	0x7B	small_key (fmt<<8|minor)	0x0	0x7B
30539	0x231CB2C	0x77	small_key (fmt<<8|minor)	0x0	0x77
30540	0x231CB30	0x6E	small_key (fmt<<8|minor)	0x0	0x6E
30541	0x231CB34	0x6D	small_key (fmt<<8|minor)	0x0	0x6D
30542	0x231CB38	0x6B	small_key (fmt<<8|minor)	0x0	0x6B
30543	0x231CB3C	0x67	small_key (fmt<<8|minor)	0x0	0x67
30544	0x231CB40	0x5E	small_key (fmt<<8|minor)	0x0	0x5E
30545	0x231CB44	0x5D	small_key (fmt<<8|minor)	0x0	0x5D
30546	0x231CB48	0x5B	small_key (fmt<<8|minor)	0x0	0x5B
30547	0x231CB4C	0x57	small_key (fmt<<8|minor)	0x0	0x57
30548	0x231CB50	0x4E	small_key (fmt<<8|minor)	0x0	0x4E
30549	0x231CB54	0x4D	small_key (fmt<<8|minor)	0x0	0x4D
30550	0x231CB58	0x4B	small_key (fmt<<8|minor)	0x0	0x4B
30551	0x231CB5C	0x47	small_key (fmt<<8|minor)	0x0	0x47
30552	0x231CB60	0x3E	small_key (fmt<<8|minor)	0x0	0x3E
30553	0x231CB64	0x3D	small_key (fmt<<8|minor)	0x0	0x3D
30554	0x231CB68	0x3B	small_key (fmt<<8|minor)	0x0	0x3B
30555	0x231CB6C	0x37	small_key (fmt<<8|minor)	0x0	0x37
30556	0x231CB70	0x2E	small_key (fmt<<8|minor)	0x0	0x2E
30557	0x231CB74	0x2D	small_key (fmt<<8|minor)	0x0	0x2D
30558	0x231CB78	0x2B	small_key (fmt<<8|minor)	0x0	0x2B
30559	0x231CB7C	0x27	small_key (fmt<<8|minor)	0x0	0x27
30560	0x231CB80	0x1E	small_key (fmt<<8|minor)	0x0	0x1E
30561	0x231CB84	0x1D	small_key (fmt<<8|minor)	0x0	0x1D
30562	0x231CB88	0x1B	small_key (fmt<<8|minor)	0x0	0x1B
30563	0x231CB8C	0x17	small_key (fmt<<8|minor)	0x0	0x17
30564	0x231CB90	0xE	small_key (fmt<<8|minor)	0x0	0xE
30565	0x231CB94	0xD	small_key (fmt<<8|minor)	0x0	0xD
30566	0x231CB98	0xB	small_key (fmt<<8|minor)	0x0	0xB
30567	0x231CB9C	0x7	small_key (fmt<<8|minor)	0x0	0x7
30568	0x231CBA0	0xCF	small_key (fmt<<8|minor)	0x0	0xCF
30569	0x231CBA4	0xCE	small_key (fmt<<8|minor)	0x0	0xCE
30570	0x231CBA8	0xCD	small_key (fmt<<8|minor)	0x0	0xCD
30571	0x231CBAC	0xCC	small_key (fmt<<8|minor)	0x0	0xCC
30572	0x231CBB0	0xCB	small_key (fmt<<8|minor)	0x0	0xCB
30573	0x231CBB4	0xCA	small_key (fmt<<8|minor)	0x0	0xCA
30574	0x231CBB8	0xC9	small_key (fmt<<8|minor)	0x0	0xC9
30575	0x231CBBC	0xC8	small_key (fmt<<8|minor)	0x0	0xC8
30576	0x231CBC0	0xC7	small_key (fmt<<8|minor)	0x0	0xC7
30577	0x231CBC4	0xC6	small_key (fmt<<8|minor)	0x0	0xC6
30578	0x231CBC8	0xC5	small_key (fmt<<8|minor)	0x0	0xC5
30579	0x231CBCC	0xC4	small_key (fmt<<8|minor)	0x0	0xC4
30580	0x231CBD0	0xC3	small_key (fmt<<8|minor)	0x0	0xC3
30581	0x231CBD4	0xC2	small_key (fmt<<8|minor)	0x0	0xC2
30582	0x231CBD8	0xC1	small_key (fmt<<8|minor)	0x0	0xC1
30583	0x231CBDC	0xC0	small_key (fmt<<8|minor)	0x0	0xC0
30584	0x231CBE0	0xAF	small_key (fmt<<8|minor)	0x0	0xAF
30585	0x231CBE4	0xAE	small_key (fmt<<8|minor)	0x0	0xAE
30586	0x231CBE8	0xAD	small_key (fmt<<8|minor)	0x0	0xAD
30587	0x231CBEC	0xAC	small_key (fmt<<8|minor)	0x0	0xAC
30588	0x231CBF0	0xAB	small_key (fmt<<8|minor)	0x0	0xAB
30589	0x231CBF4	0xAA	small_key (fmt<<8|minor)	0x0	0xAA
30590	0x231CBF8	0xA9	small_key (fmt<<8|minor)	0x0	0xA9
30591	0x231CBFC	0xA8	small_key (fmt<<8|minor)	0x0	0xA8
30592	0x231CC00	0xA7	small_key (fmt<<8|minor)	0x0	0xA7
30593	0x231CC04	0xA6	small_key (fmt<<8|minor)	0x0	0xA6
30594	0x231CC08	0xA5	small_key (fmt<<8|minor)	0x0	0xA5
30595	0x231CC0C	0xA4	small_key (fmt<<8|minor)	0x0	0xA4
30596	0x231CC10	0xA3	small_key (fmt<<8|minor)	0x0	0xA3
30597	0x231CC14	0xA2	small_key (fmt<<8|minor)	0x0	0xA2
30598	0x231CC18	0xA1	small_key (fmt<<8|minor)	0x0	0xA1
30599	0x231CC1C	0xA0	small_key (fmt<<8|minor)	0x0	0xA0
30600	0x231CC20	0x9F	small_key (fmt<<8|minor)	0x0	0x9F
30601	0x231CC24	0x9E	small_key (fmt<<8|minor)	0x0	0x9E
30602	0x231CC28	0x9D	small_key (fmt<<8|minor)	0x0	0x9D
30603	0x231CC2C	0x9C	small_key (fmt<<8|minor)	0x0	0x9C
30604	0x231CC30	0x9B	small_key (fmt<<8|minor)	0x0	0x9B
30605	0x231CC34	0x9A	small_key (fmt<<8|minor)	0x0	0x9A
30606	0x231CC38	0x99	small_key (fmt<<8|minor)	0x0	0x99
30607	0x231CC3C	0x98	small_key (fmt<<8|minor)	0x0	0x98
30608	0x231CC40	0x97	small_key (fmt<<8|minor)	0x0	0x97
30609	0x231CC44	0x96	small_key (fmt<<8|minor)	0x0	0x96
30610	0x231CC48	0x95	small_key (fmt<<8|minor)	0x0	0x95
30611	0x231CC4C	0x94	small_key (fmt<<8|minor)	0x0	0x94
30612	0x231CC50	0x93	small_key (fmt<<8|minor)	0x0	0x93
30613	0x231CC54	0x92	small_key (fmt<<8|minor)	0x0	0x92
30614	0x231CC58	0x91	small_key (fmt<<8|minor)	0x0	0x91
30615	0x231CC5C	0x90	small_key (fmt<<8|minor)	0x0	0x90
30616	0x231CC60	0x6F	small_key (fmt<<8|minor)	0x0	0x6F
30617	0x231CC64	0x6E	small_key (fmt<<8|minor)	0x0	0x6E
30618	0x231CC68	0x6D	small_key (fmt<<8|minor)	0x0	0x6D
30619	0x231CC6C	0x6C	small_key (fmt<<8|minor)	0x0	0x6C
30620	0x231CC70	0x6B	small_key (fmt<<8|minor)	0x0	0x6B
30621	0x231CC74	0x6A	small_key (fmt<<8|minor)	0x0	0x6A
30622	0x231CC78	0x69	small_key (fmt<<8|minor)	0x0	0x69
30623	0x231CC7C	0x68	small_key (fmt<<8|minor)	0x0	0x68
30624	0x231CC80	0x67	small_key (fmt<<8|minor)	0x0	0x67
30625	0x231CC84	0x66	small_key (fmt<<8|minor)	0x0	0x66
30626	0x231CC88	0x65	small_key (fmt<<8|minor)	0x0	0x65
30627	0x231CC8C	0x64	small_key (fmt<<8|minor)	0x0	0x64
30628	0x231CC90	0x63	small_key (fmt<<8|minor)	0x0	0x63
30629	0x231CC94	0x62	small_key (fmt<<8|minor)	0x0	0x62
30630	0x231CC98	0x61	small_key (fmt<<8|minor)	0x0	0x61
30631	0x231CC9C	0x60	small_key (fmt<<8|minor)	0x0	0x60
30632	0x231CCA0	0x5F	small_key (fmt<<8|minor)	0x0	0x5F
30633	0x231CCA4	0x5E	small_key (fmt<<8|minor)	0x0	0x5E
30634	0x231CCA8	0x5D	small_key (fmt<<8|minor)	0x0	0x5D
30635	0x231CCAC	0x5C	small_key (fmt<<8|minor)	0x0	0x5C
30636	0x231CCB0	0x5B	small_key (fmt<<8|minor)	0x0	0x5B
30637	0x231CCB4	0x5A	small_key (fmt<<8|minor)	0x0	0x5A
30638	0x231CCB8	0x59	small_key (fmt<<8|minor)	0x0	0x59
30639	0x231CCBC	0x58	small_key (fmt<<8|minor)	0x0	0x58
30640	0x231CCC0	0x57	small_key (fmt<<8|minor)	0x0	0x57
30641	0x231CCC4	0x56	small_key (fmt<<8|minor)	0x0	0x56
30642	0x231CCC8	0x55	small_key (fmt<<8|minor)	0x0	0x55
30643	0x231CCCC	0x54	small_key (fmt<<8|minor)	0x0	0x54
30644	0x231CCD0	0x53	small_key (fmt<<8|minor)	0x0	0x53
30645	0x231CCD4	0x52	small_key (fmt<<8|minor)	0x0	0x52
30646	0x231CCD8	0x51	small_key (fmt<<8|minor)	0x0	0x51
30647	0x231CCDC	0x50	small_key (fmt<<8|minor)	0x0	0x50
30648	0x231CCE0	0x3F	small_key (fmt<<8|minor)	0x0	0x3F
30649	0x231CCE4	0x3E	small_key (fmt<<8|minor)	0x0	0x3E
30650	0x231CCE8	0x3D	small_key (fmt<<8|minor)	0x0	0x3D
30651	0x231CCEC	0x3C	small_key (fmt<<8|minor)	0x0	0x3C
30652	0x231CCF0	0x3B	small_key (fmt<<8|minor)	0x0	0x3B
30653	0x231CCF4	0x3A	small_key (fmt<<8|minor)	0x0	0x3A
30654	0x231CCF8	0x39	small_key (fmt<<8|minor)	0x0	0x39
30655	0x231CCFC	0x38	small_key (fmt<<8|minor)	0x0	0x38
30656	0x231CD00	0x37	small_key (fmt<<8|minor)	0x0	0x37
30657	0x231CD04	0x36	small_key (fmt<<8|minor)	0x0	0x36
30658	0x231CD08	0x35	small_key (fmt<<8|minor)	0x0	0x35
30659	0x231CD0C	0x34	small_key (fmt<<8|minor)	0x0	0x34
30660	0x231CD10	0x33	small_key (fmt<<8|minor)	0x0	0x33
30661	0x231CD14	0x32	small_key (fmt<<8|minor)	0x0	0x32
30662	0x231CD18	0x31	small_key (fmt<<8|minor)	0x0	0x31
30663	0x231CD1C	0x30	small_key (fmt<<8|minor)	0x0	0x30
30664	0x231CD20	0xEF	small_key (fmt<<8|minor)	0x0	0xEF
30665	0x231CD24	0xEE	small_key (fmt<<8|minor)	0x0	0xEE
30666	0x231CD28	0xED	small_key (fmt<<8|minor)	0x0	0xED
30667	0x231CD2C	0xEC	small_key (fmt<<8|minor)	0x0	0xEC
30668	0x231CD30	0xEB	small_key (fmt<<8|minor)	0x0	0xEB
30669	0x231CD34	0xEA	small_key (fmt<<8|minor)	0x0	0xEA
30670	0x231CD38	0xE9	small_key (fmt<<8|minor)	0x0	0xE9
30671	0x231CD3C	0xE8	small_key (fmt<<8|minor)	0x0	0xE8
30672	0x231CD40	0xE7	small_key (fmt<<8|minor)	0x0	0xE7
30673	0x231CD44	0xE6	small_key (fmt<<8|minor)	0x0	0xE6
30674	0x231CD48	0xE5	small_key (fmt<<8|minor)	0x0	0xE5
30675	0x231CD4C	0xE4	small_key (fmt<<8|minor)	0x0	0xE4
30676	0x231CD50	0xE3	small_key (fmt<<8|minor)	0x0	0xE3
30677	0x231CD54	0xE2	small_key (fmt<<8|minor)	0x0	0xE2
30678	0x231CD58	0xE1	small_key (fmt<<8|minor)	0x0	0xE1
30679	0x231CD5C	0xE0	small_key (fmt<<8|minor)	0x0	0xE0
30680	0x231CD60	0xDF	small_key (fmt<<8|minor)	0x0	0xDF
30681	0x231CD64	0xDE	small_key (fmt<<8|minor)	0x0	0xDE
30682	0x231CD68	0xDD	small_key (fmt<<8|minor)	0x0	0xDD
30683	0x231CD6C	0xDC	small_key (fmt<<8|minor)	0x0	0xDC
30684	0x231CD70	0xDB	small_key (fmt<<8|minor)	0x0	0xDB
30685	0x231CD74	0xDA	small_key (fmt<<8|minor)	0x0	0xDA
30686	0x231CD78	0xD9	small_key (fmt<<8|minor)	0x0	0xD9
30687	0x231CD7C	0xD8	small_key (fmt<<8|minor)	0x0	0xD8
30688	0x231CD80	0xD7	small_key (fmt<<8|minor)	0x0	0xD7
30689	0x231CD84	0xD6	small_key (fmt<<8|minor)	0x0	0xD6
30690	0x231CD88	0xD5	small_key (fmt<<8|minor)	0x0	0xD5
30691	0x231CD8C	0xD4	small_key (fmt<<8|minor)	0x0	0xD4
30692	0x231CD90	0xD3	small_key (fmt<<8|minor)	0x0	0xD3
30693	0x231CD94	0xD2	small_key (fmt<<8|minor)	0x0	0xD2
30694	0x231CD98	0xD1	small_key (fmt<<8|minor)	0x0	0xD1
30695	0x231CD9C	0xD0	small_key (fmt<<8|minor)	0x0	0xD0
30696	0x231CDA0	0xBF	small_key (fmt<<8|minor)	0x0	0xBF
30697	0x231CDA4	0xBE	small_key (fmt<<8|minor)	0x0	0xBE
30698	0x231CDA8	0xBD	small_key (fmt<<8|minor)	0x0	0xBD
30699	0x231CDAC	0xBC	small_key (fmt<<8|minor)	0x0	0xBC
30700	0x231CDB0	0xBB	small_key (fmt<<8|minor)	0x0	0xBB
30701	0x231CDB4	0xBA	small_key (fmt<<8|minor)	0x0	0xBA
30702	0x231CDB8	0xB9	small_key (fmt<<8|minor)	0x0	0xB9
30703	0x231CDBC	0xB8	small_key (fmt<<8|minor)	0x0	0xB8
30704	0x231CDC0	0xB7	small_key (fmt<<8|minor)	0x0	0xB7
30705	0x231CDC4	0xB6	small_key (fmt<<8|minor)	0x0	0xB6
30706	0x231CDC8	0xB5	small_key (fmt<<8|minor)	0x0	0xB5
30707	0x231CDCC	0xB4	small_key (fmt<<8|minor)	0x0	0xB4
30708	0x231CDD0	0xB3	small_key (fmt<<8|minor)	0x0	0xB3
30709	0x231CDD4	0xB2	small_key (fmt<<8|minor)	0x0	0xB2
30710	0x231CDD8	0xB1	small_key (fmt<<8|minor)	0x0	0xB1
30711	0x231CDDC	0xB0	small_key (fmt<<8|minor)	0x0	0xB0
30712	0x231CDE0	0x7F	small_key (fmt<<8|minor)	0x0	0x7F
30713	0x231CDE4	0x7E	small_key (fmt<<8|minor)	0x0	0x7E
30714	0x231CDE8	0x7D	small_key (fmt<<8|minor)	0x0	0x7D
30715	0x231CDEC	0x7C	small_key (fmt<<8|minor)	0x0	0x7C
30716	0x231CDF0	0x7B	small_key (fmt<<8|minor)	0x0	0x7B
30717	0x231CDF4	0x7A	small_key (fmt<<8|minor)	0x0	0x7A
30718	0x231CDF8	0x79	small_key (fmt<<8|minor)	0x0	0x79
30719	0x231CDFC	0x78	small_key (fmt<<8|minor)	0x0	0x78
30720	0x231CE00	0x77	small_key (fmt<<8|minor)	0x0	0x77
30721	0x231CE04	0x76	small_key (fmt<<8|minor)	0x0	0x76
30722	0x231CE08	0x75	small_key (fmt<<8|minor)	0x0	0x75
30723	0x231CE0C	0x74	small_key (fmt<<8|minor)	0x0	0x74
30724	0x231CE10	0x73	small_key (fmt<<8|minor)	0x0	0x73
30725	0x231CE14	0x72	small_key (fmt<<8|minor)	0x0	0x72
30726	0x231CE18	0x71	small_key (fmt<<8|minor)	0x0	0x71
30727	0x231CE1C	0x70	small_key (fmt<<8|minor)	0x0	0x70
30728	0x231CE20	0x100000	other		
30732	0x231CE30	0xE49	small_key (fmt<<8|minor)	0xE	0x49
30734	0x231CE38	0x8000000	special_validation_sentinel		
30736	0x231CE40	0xC49	small_key (fmt<<8|minor)	0xC	0x49
30738	0x231CE48	0x8000000	special_validation_sentinel		
